name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.reserved_usernames\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Anyone can check reserved usernames"",""Users can manage own reservations""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""reserved_usernames"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_reserved_usernames_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.reserved_usernames\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Anyone can check reserved usernames"",""Users can manage own reservations""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""reserved_usernames"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_reserved_usernames_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.reserved_usernames\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Anyone can check reserved usernames"",""Users can manage own reservations""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""reserved_usernames"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_reserved_usernames_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.reserved_usernames\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Anyone can check reserved usernames"",""Users can manage own reservations""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""reserved_usernames"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_reserved_usernames_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.shared_weave_participants\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Creator can view participants"",""Users can view own participation"",""Users can view own participations""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""shared_weave_participants"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_shared_weave_participants_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.shared_weave_participants\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Users can update own participation"",""Users can update own response""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""shared_weave_participants"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_shared_weave_participants_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.shared_weaves\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Creator can manage shared weaves"",""Users can create weaves""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""shared_weaves"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_shared_weaves_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.shared_weaves\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Creator can manage shared weaves"",""Participants can view shared weaves"",""Users can view related shared weaves""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""shared_weaves"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_shared_weaves_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.shared_weaves\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Creator can manage shared weaves"",""Creator can update weave"",""Editors can update shared weaves""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""shared_weaves"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_shared_weaves_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_progress\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Users can insert own progress"",""Users can manage their own data""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_progress"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_progress_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_progress\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Users can manage their own data"",""Users can view own progress""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_progress"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_progress_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_progress\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Users can manage their own data"",""Users can update own progress""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_progress"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_progress_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_subscriptions\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Service role can manage subscriptions"",""Users can view own subscription""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_subscriptions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_subscriptions_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_subscriptions\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Service role can manage subscriptions"",""Users can view own subscription""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_subscriptions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_subscriptions_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_subscriptions\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Service role can manage subscriptions"",""Users can view own subscription""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_subscriptions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_subscriptions_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_subscriptions\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Service role can manage subscriptions"",""Users can view own subscription""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_subscriptions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_subscriptions_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_subscriptions\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Service role can manage subscriptions"",""Users can view own subscription""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_subscriptions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_subscriptions_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.weekly_reflections\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Users can delete own weekly_reflections"",""Users can manage their own data""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""weekly_reflections"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_weekly_reflections_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.weekly_reflections\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Users can insert own weekly_reflections"",""Users can manage their own data""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""weekly_reflections"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_weekly_reflections_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.weekly_reflections\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Users can manage their own data"",""Users can view own weekly_reflections""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""weekly_reflections"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_weekly_reflections_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.weekly_reflections\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Users can manage their own data"",""Users can update own weekly_reflections""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""weekly_reflections"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_weekly_reflections_authenticated_UPDATE
duplicate_index,Duplicate Index,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects cases where two ore more identical indexes exist.,"Table \`public.shared_weave_participants\` has identical indexes {idx_participants_user,idx_shared_weave_participants_user}. Drop all except one of them",https://supabase.com/docs/guides/database/database-linter?lint=0009_duplicate_index,"{""name"":""shared_weave_participants"",""type"":""table"",""schema"":""public"",""indexes"":[""idx_participants_user"",""idx_shared_weave_participants_user""]}","duplicate_index_public_shared_weave_participants_{idx_participants_user,idx_shared_weave_participants_user}"
